id,neg,neu,pos,compound
9305,0.051,0.894,0.054,-0.3826
20090,0.038,0.93,0.032,-0.296
9128,0.056,0.87,0.074,0.9498
310,0.117,0.817,0.066,-0.9799
12498,0.074,0.782,0.144,0.9881
12965,0.087,0.86,0.054,-0.8399
20346,0.205,0.73,0.064,-0.9952
19583,0.141,0.77,0.089,-0.9644
9903,0.056,0.872,0.072,0.8591
23059,0.087,0.824,0.09,0.9485
210,0.067,0.824,0.109,0.9853
3649,0.102,0.819,0.079,-0.8271
15437,0.115,0.838,0.047,-0.9855
8832,0.058,0.873,0.069,0.586
6883,0.038,0.903,0.059,0.6141
5693,0.096,0.827,0.077,-0.9449
3475,0.026,0.888,0.086,0.9569
21259,0.081,0.9,0.019,-0.4939
21195,0.1,0.817,0.083,-0.8968
529,0.156,0.731,0.113,-0.9799
391,0.028,0.913,0.059,0.8603
8658,0.084,0.842,0.073,-0.5549
1903,0.04,0.846,0.115,0.9895
5796,0.063,0.838,0.099,0.9724
22245,0.096,0.877,0.027,-0.7438
9998,0.095,0.852,0.053,-0.9841
5042,0.0,0.92,0.08,0.7003
4445,0.026,0.925,0.049,0.7579
10366,0.044,0.844,0.112,0.9042
1598,0.039,0.857,0.104,0.9877
15891,0.162,0.807,0.031,-0.991
20318,0.138,0.761,0.101,-0.9698
2062,0.045,0.901,0.054,0.4464
9060,0.047,0.88,0.073,0.941
16644,0.04,0.909,0.051,0.2204
17305,0.064,0.83,0.106,0.9586
6814,0.019,0.924,0.057,0.875
1286,0.046,0.865,0.089,0.9735
13890,0.138,0.766,0.096,-0.9624
9815,0.056,0.9,0.043,-0.644
19736,0.051,0.86,0.089,0.8193
6452,0.077,0.877,0.046,-0.8048
4832,0.062,0.855,0.084,0.8355
2082,0.074,0.846,0.08,0.3736
5047,0.151,0.782,0.067,-0.9325
4324,0.042,0.805,0.153,0.8807
23460,0.101,0.83,0.069,-0.9988
8619,0.049,0.846,0.105,0.9828
1757,0.072,0.874,0.055,-0.9424
12046,0.095,0.838,0.067,-0.7683
10457,0.025,0.933,0.042,0.8271
4367,0.193,0.712,0.095,-0.9969
19103,0.02,0.928,0.052,0.4789
7164,0.134,0.828,0.038,-0.9856
13213,0.097,0.874,0.029,-0.6734
7577,0.017,0.964,0.019,0.0
10528,0.058,0.856,0.086,0.34
12159,0.057,0.85,0.093,0.9423
15011,0.217,0.615,0.168,0.1007
13035,0.072,0.892,0.037,-0.8606
2979,0.086,0.75,0.164,0.9847
886,0.042,0.852,0.106,0.9703
6727,0.086,0.884,0.031,-0.9677
15711,0.052,0.884,0.063,0.7178
20734,0.114,0.776,0.11,-0.327
19889,0.08,0.822,0.098,0.6896
10443,0.049,0.883,0.068,0.7663
671,0.137,0.807,0.056,-0.9885
13861,0.217,0.733,0.049,-0.9184
12613,0.085,0.836,0.08,-0.5775
1252,0.077,0.823,0.1,0.1068
16321,0.087,0.761,0.152,0.9578
6932,0.076,0.82,0.104,0.9718
23209,0.087,0.81,0.103,0.7289
2726,0.139,0.806,0.055,-0.9903
20910,0.0,1.0,0.0,0.0
12702,0.07,0.811,0.119,0.8677
15122,0.015,0.744,0.241,0.9595
183,0.034,0.953,0.013,-0.3204
21259,0.183,0.735,0.082,-0.9968
4973,0.099,0.82,0.081,-0.9207
18829,0.104,0.766,0.131,0.9108
4004,0.067,0.829,0.103,0.9491
12024,0.093,0.81,0.097,0.5362
7575,0.061,0.873,0.067,0.7296
15643,0.055,0.791,0.154,0.9995
19926,0.114,0.809,0.077,-0.9522
10519,0.068,0.877,0.055,-0.5106
3234,0.082,0.804,0.114,0.7933
2957,0.119,0.771,0.11,-0.8653
15657,0.043,0.882,0.075,0.8968
7437,0.029,0.783,0.187,0.9323
16973,0.144,0.796,0.06,-0.9938
8971,0.116,0.789,0.094,-0.9717
13843,0.0,0.848,0.152,0.3987
10516,0.096,0.806,0.098,-0.3513
12836,0.129,0.778,0.093,-0.743
13512,0.135,0.811,0.054,-0.984
253,0.103,0.777,0.12,0.9134
17433,0.039,0.817,0.144,0.9981
9035,0.11,0.788,0.102,-0.8229
16309,0.169,0.764,0.067,-0.9946
7265,0.04,0.92,0.04,-0.2617
14509,0.072,0.885,0.043,-0.7269
13526,0.019,0.848,0.133,0.9922
15691,0.012,0.934,0.054,0.7717
6207,0.021,0.809,0.17,0.9531
10384,0.12,0.744,0.136,0.7859
17830,0.103,0.842,0.055,-0.977
19152,0.098,0.826,0.076,-0.869
15675,0.062,0.851,0.087,0.9564
20442,0.109,0.875,0.017,-0.9792
18552,0.126,0.748,0.126,-0.0788
8724,0.117,0.795,0.088,-0.9914
10384,0.042,0.858,0.1,0.9878
17639,0.116,0.802,0.083,-0.8056
22929,0.034,0.872,0.094,0.6597
1129,0.09,0.833,0.077,-0.6527
11207,0.077,0.852,0.071,-0.0959
22866,0.156,0.772,0.072,-0.9985
11246,0.132,0.791,0.077,-0.8426
9142,0.073,0.854,0.073,0.6207
13453,0.079,0.785,0.136,0.9812
23075,0.065,0.868,0.067,-0.2728
11470,0.067,0.812,0.12,0.9785
17851,0.082,0.886,0.032,-0.9777
17827,0.091,0.791,0.119,-0.1027
20357,0.19,0.744,0.067,-0.9924
11219,0.0,0.92,0.08,0.7579
1961,0.138,0.76,0.102,-0.9899
6048,0.1,0.788,0.112,0.0772
19214,0.027,0.871,0.102,0.8353
23202,0.105,0.83,0.065,-0.9695
15161,0.0,0.857,0.143,0.6124
1226,0.092,0.842,0.066,-0.793
12803,0.153,0.782,0.065,-0.9972
16672,0.126,0.784,0.09,-0.5994
19282,0.102,0.823,0.075,-0.8679
9730,0.177,0.756,0.067,-0.9949
9138,0.092,0.84,0.068,-0.939
12479,0.139,0.861,0.0,-0.5951
4008,0.125,0.747,0.128,0.1317
8601,0.11,0.822,0.069,-0.9439
8262,0.157,0.753,0.089,-0.9976
11393,0.103,0.801,0.096,-0.8183
8245,0.021,0.915,0.064,0.9387
1513,0.05,0.903,0.046,-0.1154
1674,0.045,0.896,0.059,0.0772
23277,0.033,0.826,0.14,0.9563
7883,0.142,0.828,0.03,-0.992
19872,0.0,0.909,0.091,0.7089
1221,0.048,0.822,0.13,0.9815
16071,0.068,0.831,0.1,0.7374
18928,0.114,0.787,0.099,-0.2827
9947,0.041,0.84,0.118,0.996
10987,0.102,0.849,0.049,-0.9931
20511,0.057,0.869,0.074,0.719
15648,0.022,0.911,0.067,0.9493
19170,0.0,1.0,0.0,0.0
9642,0.07,0.807,0.123,0.9001
16133,0.032,0.921,0.047,0.7416
14675,0.063,0.838,0.099,0.9244
15596,0.085,0.782,0.133,0.9397
1140,0.0,0.904,0.096,0.7906
18664,0.146,0.834,0.019,-0.9882
18185,0.071,0.83,0.099,0.9576
2783,0.047,0.838,0.115,0.9785
3841,0.0,1.0,0.0,0.0
3964,0.081,0.857,0.062,-0.1531
20621,0.029,0.841,0.13,0.9963
20810,0.064,0.831,0.105,0.9674
6007,0.226,0.705,0.069,-0.9988
22910,0.131,0.75,0.119,-0.847
2275,0.103,0.731,0.166,0.9793
9340,0.064,0.802,0.134,0.9721
10675,0.044,0.853,0.103,0.9996
18380,0.065,0.877,0.058,-0.8929
7844,0.097,0.825,0.078,-0.8999
10605,0.165,0.723,0.112,-0.9598
1599,0.079,0.782,0.139,0.9856
11492,0.0,1.0,0.0,0.0
8302,0.062,0.857,0.081,0.9238
17951,0.094,0.871,0.035,-0.9422
6510,0.021,0.913,0.066,0.886
20533,0.083,0.788,0.129,0.9451
16940,0.106,0.894,0.0,-0.6808
589,0.026,0.818,0.156,0.9983
15238,0.099,0.796,0.105,-0.0534
18179,0.153,0.715,0.132,-0.9637
17244,0.067,0.888,0.045,-0.9619
15322,0.045,0.955,0.0,-0.6705
6206,0.179,0.699,0.122,-0.9796
11838,0.112,0.748,0.14,0.9652
13728,0.045,0.808,0.147,0.9964
14931,0.114,0.829,0.057,-0.9811
13337,0.143,0.803,0.055,-0.8534
21153,0.063,0.82,0.117,0.9643
19833,0.028,0.926,0.046,0.9416
7273,0.055,0.851,0.094,0.9116
12165,0.105,0.737,0.158,0.8693
14974,0.086,0.824,0.09,-0.5742
5244,0.33,0.67,0.0,-0.969
14774,0.111,0.793,0.096,-0.9934
12908,0.028,0.88,0.092,0.6808
447,0.068,0.814,0.118,0.9889
18806,0.101,0.804,0.094,-0.7702
21235,0.142,0.76,0.098,-0.9971
1664,0.023,0.935,0.041,0.6242
5594,0.052,0.831,0.118,0.9147
4663,0.015,0.9,0.085,0.8221
20075,0.117,0.691,0.191,0.9402
22608,0.011,0.875,0.114,0.9585
13794,0.075,0.815,0.11,0.9214
6158,0.057,0.785,0.158,0.9769
4432,0.045,0.837,0.118,0.9705
5319,0.118,0.812,0.07,-0.9932
5627,0.108,0.833,0.059,-0.9587
11964,0.081,0.774,0.145,0.9579
16202,0.0,0.879,0.121,0.9517
7045,0.075,0.885,0.04,-0.9215
2998,0.05,0.879,0.071,0.9134
13266,0.175,0.825,0.0,-0.8868
5845,0.13,0.781,0.089,-0.9918
20493,0.081,0.879,0.041,-0.7511
3086,0.063,0.846,0.092,0.6997
22138,0.065,0.867,0.068,-0.1459
9141,0.14,0.75,0.11,-0.974
827,0.166,0.756,0.078,-0.994
13405,0.077,0.852,0.071,-0.552
238,0.077,0.813,0.11,0.8837
15355,0.0,0.835,0.165,0.8658
23095,0.058,0.932,0.011,-0.8555
618,0.132,0.77,0.098,-0.875
2472,0.087,0.802,0.111,0.8186
12040,0.07,0.866,0.064,-0.4103
3529,0.059,0.804,0.136,0.9651
6410,0.037,0.916,0.047,0.4803
12596,0.022,0.907,0.071,0.8807
13873,0.069,0.875,0.055,-0.9538
5805,0.022,0.912,0.066,0.9648
4538,0.126,0.799,0.075,-0.9673
2428,0.084,0.874,0.042,-0.9045
12573,0.115,0.724,0.162,0.2373
22139,0.173,0.759,0.068,-0.9998
1936,0.086,0.83,0.084,-0.7067
19946,0.114,0.834,0.052,-0.7705
2357,0.114,0.843,0.043,-0.9744
15300,0.0,0.94,0.06,0.936
2955,0.052,0.922,0.026,-0.4019
8366,0.129,0.833,0.038,-0.9942
22839,0.023,0.916,0.061,0.7828
1678,0.037,0.861,0.102,0.9777
1925,0.048,0.875,0.076,0.9811
17613,0.083,0.783,0.134,0.9713
508,0.16,0.79,0.05,-0.9882
5824,0.113,0.855,0.032,-0.9927
20653,0.163,0.811,0.027,-0.9943
10687,0.042,0.898,0.06,0.7627
14159,0.089,0.869,0.042,-0.926
19486,0.072,0.86,0.069,-0.1643
14148,0.0,1.0,0.0,0.0
15910,0.27,0.705,0.025,-0.9393
2094,0.079,0.815,0.106,0.9746
14464,0.069,0.866,0.065,0.0593
10316,0.221,0.769,0.01,-0.997
201,0.039,0.885,0.075,0.9473
8098,0.115,0.808,0.076,-0.9732
2856,0.098,0.784,0.118,0.8691
10002,0.065,0.808,0.128,0.9942
9136,0.052,0.787,0.161,0.994
21350,0.145,0.785,0.07,-0.9945
20155,0.08,0.857,0.063,-0.4556
393,0.099,0.901,0.0,-0.7689
1836,0.05,0.851,0.099,0.9592
1696,0.0,0.667,0.333,0.8395
10780,0.129,0.819,0.052,-0.9593
3434,0.049,0.874,0.077,0.6369
11666,0.113,0.798,0.089,-0.8859
3730,0.068,0.818,0.114,0.9829
5055,0.012,0.903,0.086,0.9782
20391,0.106,0.857,0.037,-0.9945
9857,0.053,0.902,0.044,-0.5401
5044,0.076,0.85,0.074,-0.3222
1163,0.094,0.837,0.069,-0.4019
8699,0.05,0.91,0.04,-0.8122
14897,0.205,0.716,0.08,-0.9997
7773,0.121,0.75,0.129,-0.8544
22389,0.052,0.763,0.185,0.9008
22238,0.052,0.868,0.08,0.9903
5672,0.061,0.859,0.08,0.5789
9573,0.085,0.792,0.123,0.9308
12753,0.1,0.815,0.085,-0.9067
8931,0.044,0.878,0.078,0.8689
3686,0.116,0.764,0.12,-0.1008
17327,0.0,0.919,0.081,0.6369
19559,0.079,0.833,0.088,0.4664
9852,0.144,0.78,0.075,-0.9658
10617,0.021,0.911,0.068,0.6124
13943,0.081,0.835,0.084,-0.404
18662,0.076,0.792,0.133,0.9679
6761,0.098,0.844,0.057,-0.8868
3784,0.044,0.956,0.0,-0.4215
14212,0.244,0.756,0.0,-0.4973
4198,0.183,0.761,0.055,-0.8118
5445,0.077,0.832,0.092,0.796
20397,0.116,0.774,0.11,-0.4077
1540,0.049,0.827,0.123,0.9783
8281,0.12,0.743,0.138,-0.5062
281,0.066,0.841,0.093,0.9708
9878,0.074,0.875,0.05,-0.3612
13439,0.138,0.75,0.112,0.2064
14235,0.021,0.908,0.071,0.9691
13318,0.105,0.686,0.21,0.7641
12126,0.076,0.838,0.086,0.5057
1712,0.116,0.823,0.061,-0.9706
17517,0.0,0.857,0.143,0.8979
4675,0.04,0.902,0.059,0.9137
15353,0.052,0.815,0.133,0.9929
16695,0.146,0.785,0.069,-0.9905
18845,0.202,0.781,0.017,-0.9816
12190,0.069,0.702,0.229,0.9815
413,0.097,0.813,0.09,0.7295
11703,0.095,0.844,0.061,-0.9618
18261,0.031,0.886,0.083,0.9551
20816,0.046,0.883,0.071,0.2579
7288,0.065,0.764,0.171,0.959
15918,0.07,0.8,0.13,0.9149
15214,0.0,0.357,0.643,0.8953
11199,0.083,0.728,0.189,0.9823
17959,0.029,0.909,0.062,0.2716
4620,0.051,0.838,0.11,0.6339
21158,0.183,0.744,0.073,-0.9988
19259,0.0,0.763,0.237,0.985
23172,0.052,0.763,0.185,0.9008
5419,0.059,0.902,0.038,-0.8765
12386,0.169,0.821,0.01,-0.9712
6533,0.024,0.858,0.118,0.9345
12848,0.111,0.818,0.07,-0.5818
12166,0.044,0.859,0.097,0.8955
13633,0.044,0.78,0.176,0.497
20261,0.042,0.799,0.159,0.8885
6141,0.055,0.869,0.076,0.8151
17734,0.135,0.773,0.092,-0.9948
16025,0.046,0.767,0.187,0.9788
13154,0.052,0.869,0.079,0.9174
6560,0.088,0.898,0.014,-0.8625
22067,0.114,0.741,0.145,0.9955
3509,0.071,0.82,0.108,0.9889
7657,0.029,0.892,0.078,0.9734
15703,0.142,0.835,0.022,-0.9891
8713,0.054,0.837,0.109,0.9571
19120,0.06,0.85,0.089,0.8825
13280,0.046,0.858,0.096,0.9795
8381,0.079,0.803,0.118,0.9893
4328,0.053,0.881,0.066,0.5944
970,0.032,0.91,0.058,0.9032
10577,0.083,0.842,0.075,-0.8873
17413,0.041,0.733,0.226,0.9994
2171,0.108,0.796,0.096,0.4912
18132,0.178,0.769,0.053,-0.9985
9448,0.037,0.844,0.119,0.9731
8904,0.135,0.756,0.109,-0.6249
22395,0.101,0.796,0.104,0.3269
1150,0.099,0.816,0.085,-0.6497
18468,0.158,0.755,0.087,-0.9941
7190,0.086,0.768,0.147,0.9939
18156,0.168,0.764,0.068,-0.9939
6556,0.082,0.851,0.066,-0.8194
7182,0.112,0.866,0.022,-0.9943
14983,0.068,0.869,0.064,-0.5588
18964,0.134,0.812,0.053,-0.9608
6410,0.073,0.823,0.103,0.9485
18707,0.076,0.89,0.034,-0.874
19720,0.083,0.883,0.034,-0.9697
9536,0.093,0.817,0.09,-0.6707
992,0.152,0.776,0.073,-0.9871
17874,0.106,0.812,0.081,-0.9723
5359,0.122,0.802,0.076,-0.9918
17831,0.054,0.795,0.151,0.9978
5978,0.041,0.816,0.143,0.9906
19532,0.093,0.836,0.072,-0.2617
4844,0.081,0.846,0.073,-0.4175
8748,0.106,0.749,0.145,0.9742
17072,0.113,0.783,0.104,-0.7616
7594,0.078,0.816,0.106,0.9687
13941,0.077,0.861,0.062,-0.8694
13826,0.087,0.831,0.083,-0.0097
3939,0.026,0.927,0.047,0.3818
20859,0.136,0.804,0.061,-0.9873
7171,0.197,0.732,0.071,-0.9982
11483,0.185,0.735,0.079,-0.8367
18147,0.104,0.826,0.07,-0.9925
21160,0.085,0.821,0.094,0.8928
20021,0.102,0.828,0.07,-0.985
2242,0.04,0.908,0.052,0.5413
8428,0.027,0.915,0.058,0.9009
2737,0.044,0.932,0.024,-0.25
16382,0.089,0.848,0.063,-0.2023
22661,0.05,0.839,0.111,0.9286
2611,0.205,0.671,0.124,-0.9989
23228,0.108,0.792,0.1,-0.8771
15422,0.132,0.803,0.066,-0.9384
20119,0.0,0.904,0.096,0.9422
4876,0.086,0.863,0.051,-0.891
8303,0.132,0.783,0.086,-0.9692
2009,0.036,0.915,0.049,0.4019
13198,0.077,0.851,0.071,-0.5856
1019,0.058,0.877,0.066,0.345
4161,0.048,0.886,0.066,0.686
556,0.07,0.846,0.085,0.3322
2390,0.034,0.905,0.061,0.8815
4515,0.051,0.885,0.064,0.0
5461,0.052,0.862,0.086,0.9861
19583,0.147,0.838,0.015,-0.9934
6913,0.0,0.971,0.029,0.6486
12738,0.202,0.722,0.076,-0.9993
8368,0.028,0.856,0.117,0.9692
9742,0.016,0.883,0.101,0.9726
13690,0.151,0.842,0.007,-0.9953
1151,0.057,0.816,0.127,0.992
17573,0.089,0.83,0.08,-0.3167
22804,0.097,0.828,0.074,-0.9971
11776,0.202,0.688,0.11,-0.964
2449,0.069,0.788,0.143,0.9813
19474,0.0,1.0,0.0,0.0
14279,0.193,0.751,0.056,-0.9959
12984,0.043,0.839,0.118,0.9855
7729,0.036,0.841,0.124,0.9862
4001,0.073,0.792,0.135,0.9872
13482,0.0,0.962,0.038,0.2023
10112,0.148,0.802,0.05,-0.9835
9412,0.097,0.768,0.135,0.9215
8804,0.097,0.818,0.085,-0.3
20302,0.102,0.843,0.055,-0.9476
14883,0.128,0.811,0.061,-0.9687
3201,0.065,0.832,0.103,0.9524
5535,0.02,0.923,0.057,0.6597
21797,0.132,0.643,0.225,0.9789
15954,0.031,0.819,0.15,0.9942
12293,0.052,0.927,0.021,-0.9606
2597,0.053,0.905,0.042,-0.9246
16934,0.086,0.875,0.04,-0.9859
16177,0.05,0.863,0.087,0.8499
9731,0.087,0.792,0.121,0.9993
4921,0.104,0.865,0.032,-0.7096
763,0.046,0.898,0.057,0.7096
12879,0.147,0.76,0.093,-0.9191
8913,0.051,0.832,0.118,0.5106
5773,0.058,0.864,0.078,0.8085
9420,0.06,0.867,0.074,0.7214
21034,0.056,0.861,0.084,0.707
10609,0.068,0.797,0.135,0.9972
6891,0.026,0.897,0.077,0.5859
234,0.13,0.796,0.074,-0.9915
17579,0.111,0.717,0.171,0.5279
22038,0.042,0.874,0.084,0.829
2733,0.036,0.882,0.082,0.7506
15548,0.088,0.808,0.104,-0.5136
9334,0.032,0.922,0.046,0.6532
8920,0.043,0.844,0.113,0.9765
594,0.098,0.827,0.075,-0.9215
7713,0.054,0.838,0.109,0.9977
15770,0.195,0.693,0.112,-0.9598
12962,0.04,0.886,0.074,0.8622
13684,0.243,0.656,0.102,-0.5106
20983,0.146,0.784,0.07,-0.9664
4738,0.112,0.823,0.065,-0.9538
6199,0.225,0.716,0.059,-0.9986
9495,0.057,0.862,0.081,0.8824
1865,0.062,0.882,0.057,-0.1226
19917,0.122,0.749,0.129,-0.3903
4900,0.071,0.858,0.071,0.1513
19793,0.087,0.859,0.054,-0.4588
331,0.031,0.728,0.241,0.9769
18919,0.047,0.905,0.048,0.4799
14962,0.067,0.805,0.128,0.9935
9452,0.101,0.816,0.083,-0.9272
21441,0.055,0.836,0.109,0.9856
4238,0.061,0.828,0.111,0.9345
7571,0.0,0.883,0.117,0.946
22061,0.032,0.834,0.133,0.9899
8938,0.136,0.805,0.059,-0.9893
12140,0.137,0.763,0.1,-0.9473
4669,0.082,0.823,0.095,0.8771
4506,0.069,0.852,0.079,0.5483
13936,0.095,0.799,0.106,-0.7825
14709,0.032,0.9,0.068,0.871
1591,0.058,0.844,0.098,0.9857
6337,0.151,0.744,0.105,-0.9748
5008,0.017,0.867,0.116,0.9861
16626,0.077,0.816,0.107,0.8084
17106,0.146,0.718,0.136,-0.3382
12100,0.042,0.829,0.13,0.9912
21278,0.112,0.817,0.071,-0.9895
14146,0.054,0.864,0.081,0.9156
2132,0.115,0.823,0.062,-0.9973
14449,0.062,0.921,0.017,-0.6124
9024,0.076,0.864,0.06,-0.8254
2304,0.134,0.784,0.082,-0.9839
9331,0.09,0.846,0.063,-0.978
20226,0.01,0.906,0.084,0.807
17599,0.029,0.866,0.105,0.5859
4626,0.086,0.806,0.109,0.5293
15076,0.09,0.822,0.087,0.1548
23442,0.0,0.918,0.082,0.4767
4685,0.153,0.8,0.047,-0.9933
7383,0.152,0.75,0.098,-0.9863
12099,0.051,0.868,0.08,0.9864
16216,0.0,1.0,0.0,0.0
330,0.123,0.74,0.136,0.9291
11696,0.115,0.797,0.088,-0.9175
5906,0.163,0.73,0.107,-0.9974
10403,0.069,0.898,0.033,-0.743
13979,0.117,0.781,0.102,0.3804
4940,0.0,0.963,0.037,0.4576
1967,0.066,0.891,0.043,-0.8748
2854,0.132,0.766,0.102,-0.9886
468,0.046,0.841,0.113,0.9842
20374,0.177,0.772,0.051,-0.9984
4790,0.132,0.766,0.102,-0.9118
14345,0.087,0.817,0.097,0.8514
15840,0.0,1.0,0.0,0.0
5487,0.072,0.83,0.098,0.9765
2274,0.062,0.82,0.118,0.9853
12833,0.191,0.726,0.083,-0.9958
3071,0.04,0.92,0.04,0.0
20402,0.16,0.782,0.059,-0.9907
13280,0.117,0.824,0.059,-0.9891
6978,0.05,0.82,0.13,0.9821
6241,0.088,0.832,0.08,-0.716
4439,0.027,0.852,0.121,0.9964
17625,0.161,0.767,0.072,-0.9915
7203,0.0,0.886,0.114,0.855
12211,0.024,0.875,0.101,0.8586
2607,0.07,0.763,0.167,0.991
8032,0.072,0.893,0.035,-0.642
17921,0.09,0.881,0.03,-0.7845
8939,0.138,0.792,0.069,-0.764
1692,0.0,0.915,0.085,0.7269
7044,0.069,0.897,0.034,-0.9589
10106,0.079,0.831,0.091,0.9084
13895,0.117,0.803,0.08,-0.8994
3498,0.08,0.851,0.069,-0.6677
11096,0.015,0.889,0.096,0.9876
19148,0.035,0.861,0.104,0.6369
19715,0.103,0.815,0.082,-0.6398
17658,0.007,0.877,0.116,0.9719
11938,0.045,0.814,0.141,0.7459
7348,0.081,0.745,0.174,0.9957
4570,0.105,0.842,0.053,-0.9571
4015,0.028,0.845,0.128,0.9942
19408,0.043,0.866,0.091,0.8402
9140,0.064,0.876,0.059,-0.1027
16654,0.103,0.83,0.068,-0.9527
11927,0.044,0.901,0.055,0.2732
10643,0.054,0.846,0.099,0.995
1904,0.086,0.794,0.12,0.965
13381,0.044,0.899,0.057,0.6209
21729,0.158,0.818,0.024,-0.9898
11346,0.145,0.783,0.072,-0.9927
16016,0.0,0.926,0.074,0.6369
20811,0.12,0.829,0.051,-0.9786
5138,0.047,0.905,0.048,0.124
17151,0.08,0.831,0.088,0.5491
6722,0.035,0.902,0.063,0.8692
681,0.035,0.965,0.0,-0.296
11198,0.172,0.7,0.129,-0.9836
2304,0.053,0.886,0.061,0.0
15005,0.158,0.792,0.05,-0.9957
11170,0.143,0.811,0.046,-0.9937
6268,0.061,0.842,0.097,0.9445
19937,0.275,0.586,0.138,-0.9105
14117,0.027,0.687,0.286,0.8801
14737,0.118,0.861,0.021,-0.9837
13103,0.072,0.802,0.125,0.6997
14454,0.103,0.831,0.066,-0.0644
1159,0.099,0.807,0.094,-0.4767
11473,0.105,0.814,0.08,-0.9735
16237,0.073,0.898,0.029,-0.9522
18767,0.173,0.718,0.108,-0.9886
4409,0.104,0.79,0.106,-0.5996
19713,0.085,0.873,0.043,-0.9062
10278,0.103,0.878,0.019,-0.9988
13260,0.057,0.898,0.045,-0.128
14446,0.144,0.725,0.131,-0.8972
11890,0.039,0.883,0.078,0.891
11315,0.029,0.878,0.093,0.9702
5168,0.137,0.797,0.066,-0.9921
19237,0.0,1.0,0.0,0.0
10927,0.165,0.766,0.069,-0.9983
16652,0.114,0.776,0.11,-0.327
20419,0.119,0.779,0.101,-0.9671
2079,0.072,0.849,0.079,0.3832
18890,0.044,0.808,0.148,0.9931
16179,0.0,1.0,0.0,0.0
17822,0.025,0.927,0.047,0.6187
13277,0.0,0.933,0.067,0.7603
4911,0.212,0.724,0.064,-0.9459
13528,0.134,0.763,0.104,-0.9791
22869,0.119,0.845,0.037,-0.9983
17178,0.226,0.745,0.029,-0.996
12267,0.068,0.883,0.049,-0.8868
5497,0.0,0.843,0.157,0.9551
19591,0.126,0.784,0.09,-0.7391
18612,0.021,0.871,0.108,0.9589
17262,0.057,0.821,0.122,0.927
14248,0.036,0.731,0.233,0.9719
17893,0.152,0.801,0.046,-0.993
2019,0.0,0.835,0.165,0.8934
14848,0.064,0.798,0.138,0.9928
12805,0.141,0.826,0.033,-0.9958
19162,0.067,0.896,0.037,-0.9786
15640,0.167,0.805,0.028,-0.9639
7607,0.179,0.726,0.095,-0.995
6025,0.154,0.788,0.059,-0.9977
1908,0.145,0.783,0.072,-0.9865
14916,0.163,0.753,0.084,-0.987
7620,0.028,0.827,0.145,0.9897
19325,0.045,0.814,0.141,0.7459
18177,0.108,0.823,0.069,-0.9373
11110,0.062,0.914,0.024,-0.8047
18852,0.088,0.802,0.11,0.2363
5738,0.059,0.895,0.046,-0.5627
5498,0.06,0.906,0.034,-0.7326
20523,0.051,0.857,0.092,0.9792
5365,0.067,0.788,0.144,0.9903
5999,0.158,0.708,0.133,-0.7096
9195,0.044,0.896,0.06,0.9035
10690,0.051,0.759,0.19,0.9945
13599,0.236,0.764,0.0,-0.8126
9761,0.079,0.785,0.136,0.9957
12594,0.041,0.884,0.075,0.9393
22314,0.116,0.81,0.074,-0.9979
19341,0.0,1.0,0.0,0.0
6004,0.027,0.919,0.053,0.2732
6694,0.071,0.814,0.115,0.9884
8536,0.023,0.883,0.094,0.9934
19665,0.065,0.871,0.064,-0.1678
17787,0.149,0.798,0.053,-0.9974
3568,0.056,0.819,0.125,0.9607
9988,0.03,0.785,0.185,0.9989
6241,0.039,0.9,0.061,0.9152
4664,0.0,0.946,0.054,0.765
10033,0.195,0.736,0.069,-0.9978
9678,0.035,0.887,0.078,0.9408
5704,0.143,0.747,0.111,-0.9662
9995,0.065,0.86,0.076,0.903
6646,0.083,0.776,0.141,0.9732
14925,0.0,0.919,0.081,0.4939
4111,0.118,0.823,0.059,-0.9765
509,0.187,0.75,0.063,-0.9953
10517,0.093,0.828,0.08,-0.8913
4942,0.026,0.864,0.11,0.9481
17352,0.112,0.737,0.151,0.9734
9974,0.0,0.878,0.122,0.9595
17469,0.118,0.864,0.018,-0.9341
14246,0.174,0.809,0.017,-0.9826
6251,0.059,0.895,0.046,-0.431
3134,0.19,0.754,0.056,-0.9979
18784,0.053,0.825,0.122,0.9743
7543,0.16,0.768,0.072,-0.9914
21269,0.198,0.765,0.037,-0.9991
5723,0.041,0.869,0.09,0.9898
3306,0.084,0.829,0.088,0.1687
22985,0.156,0.779,0.066,-0.9999
19101,0.024,0.901,0.074,0.9362
1096,0.117,0.786,0.098,-0.8661
10633,0.063,0.871,0.066,0.128
14857,0.123,0.817,0.06,-0.9755
16019,0.076,0.851,0.073,0.2776
23028,0.096,0.877,0.027,-0.7438
128,0.052,0.841,0.107,0.9892
11762,0.032,0.924,0.044,-0.2905
21768,0.202,0.783,0.015,-0.9891
10584,0.059,0.827,0.114,0.9852
1007,0.2,0.758,0.042,-0.9978
9726,0.151,0.808,0.041,-0.9961
8412,0.07,0.802,0.128,0.9568
18742,0.0,0.925,0.075,0.8553
5156,0.0,0.852,0.148,0.9453
11093,0.0,0.971,0.029,0.3612
6747,0.106,0.736,0.158,0.9917
11985,0.081,0.771,0.148,0.6467
11876,0.106,0.869,0.024,-0.9638
1164,0.069,0.841,0.09,0.9203
6406,0.062,0.77,0.168,0.9989
576,0.119,0.783,0.098,-0.8979
20844,0.089,0.812,0.099,0.2586
